TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
224,4,10,1,12,1,3,6,25,198,106,111,208,42,48,351,362,Old_Dominion
279,4,8,2,14,0,0,6,22,130,102,95,188,15,24,240,314,St_Francis_PA
145,1,10,3,12,2,0,6,22,138,98,79,205,26,28,243,331,Lindenwood
159,2,10,4,12,0,1,6,23,141,83,109,154,28,23,278,260,Manhattan
203,3,6,2,15,1,2,6,23,133,88,78,167,22,28,233,283,New_Orleans
206,4,8,2,13,0,0,6,21,138,96,110,172,21,19,269,287,NJIT
274,2,10,3,13,0,1,5,24,153,94,98,174,33,24,284,292,Southern_Indiana
166,5,4,0,15,0,1,5,20,121,87,64,154,38,37,223,278,MD_E_Shore
263,4,7,1,14,0,1,5,22,126,88,93,159,24,22,243,269,SE_Missouri_St
21,3,7,2,16,0,0,5,23,206,98,92,220,32,30,330,348,Bellarmine
92,3,7,2,14,0,1,5,22,165,72,92,198,42,32,299,302,Florida_A&M
332,3,9,1,14,0,2,4,25,143,84,80,159,30,26,253,269,UTRGV
66,4,7,0,14,0,0,4,21,137,81,107,143,17,19,261,243,Dartmouth
267,2,12,2,13,0,3,4,28,159,97,127,182,27,32,313,311,Siena
116,3,8,1,15,0,0,4,23,139,89,77,162,24,37,240,288,Houston_Chr
228,3,12,1,13,0,1,4,26,160,112,99,172,36,44,295,328,Pacific
288,3,8,0,19,0,0,3,27,180,103,112,209,24,16,316,328,Stonehill
129,1,10,2,14,0,2,3,26,126,102,83,180,20,15,229,297,IUPUI
33,1,13,2,11,0,3,3,27,190,103,121,186,42,44,353,333,Buffalo
72,3,15,0,11,0,3,3,29,217,98,95,148,48,36,360,282,DePaul
38,2,11,0,16,1,1,3,28,152,100,99,192,33,34,284,326,Cal_Poly
59,2,8,0,17,0,2,2,27,151,106,85,208,24,37,260,351,Coppin_St
340,1,10,0,15,0,3,1,28,150,84,98,169,27,26,275,279,VMI
73,1,11,0,20,0,0,1,31,180,100,103,179,30,32,313,311,Detroit
185,1,8,0,22,0,0,1,30,184,98,111,216,51,48,346,362,MS_Valley_St
