TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
195,4,9,2,15,0,1,6,25,185,125,117,212,49,52,351,389,NC_A&T
148,1,11,4,11,0,3,5,25,155,103,97,169,36,35,288,307,Long_Beach_St
350,3,8,2,15,0,2,5,25,168,104,115,207,28,28,311,339,West_Georgia
59,4,6,1,17,0,1,5,24,163,100,84,201,32,29,279,330,Coppin_St
257,4,13,0,12,1,2,5,27,185,112,92,173,49,42,326,327,San_Diego
342,4,7,1,14,0,1,5,22,125,83,91,142,29,21,245,246,W_Carolina
319,3,11,2,12,0,2,5,25,162,116,97,200,28,42,287,358,ULM
207,3,9,1,16,1,0,5,25,157,119,97,215,18,27,272,361,NJIT
83,4,10,1,16,0,0,5,26,177,93,108,194,33,30,318,317,East_Texas_A&M
330,4,8,0,16,1,2,5,26,174,85,89,184,37,39,300,308,Utah_Tech
226,4,6,0,15,0,1,4,22,135,75,76,139,27,40,238,254,Oral_Roberts
63,2,11,2,15,0,0,4,26,168,97,92,170,35,34,295,301,CS_Fullerton
204,0,11,3,15,1,1,4,27,190,98,96,196,36,30,322,324,New_Orleans
352,3,10,1,17,0,0,4,27,165,91,101,176,25,30,291,297,WI_Green_Bay
237,2,7,2,19,0,1,4,27,164,108,97,239,43,35,304,382,Prairie_View
47,3,7,1,19,0,2,4,28,194,87,127,193,41,37,362,317,Chicago_St
65,2,11,2,13,0,1,4,25,136,88,85,189,27,26,248,303,CS_Sacramento
13,2,8,2,17,0,0,4,25,142,118,80,251,32,35,254,404,Ark_Pine_Bluff
2,3,13,0,14,1,1,4,28,191,93,94,171,42,39,327,303,Air_Force
192,2,10,1,15,0,0,3,25,163,108,97,179,35,40,295,327,N_Illinois
262,1,10,2,14,0,2,3,26,163,90,88,179,33,31,284,300,SC_Upstate
21,3,10,0,16,0,0,3,26,161,118,100,212,27,28,288,358,Bellarmine
41,1,12,2,15,0,1,3,28,197,98,136,191,36,31,369,320,Canisius
166,1,7,1,17,0,1,2,25,149,75,83,166,38,37,270,278,MD_E_Shore
49,1,12,0,12,0,1,1,25,109,85,72,148,24,24,205,257,Citadel
186,0,9,1,19,0,0,1,28,176,95,95,219,40,38,311,352,MS_Valley_St
