TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
258,3,11,2,13,1,1,6,25,175,120,100,160,18,30,293,310,San_Jose_St
69,2,7,3,11,0,1,5,19,119,76,79,142,18,16,216,234,Delaware_St
240,3,9,2,12,0,0,5,21,148,107,96,189,20,19,264,315,Queens_NC
313,3,9,1,15,1,1,5,25,118,105,92,135,18,15,228,255,UC_Riverside
156,2,11,3,11,0,0,5,22,155,83,116,127,14,14,285,224,MA_Lowell
91,4,7,1,16,0,0,5,23,141,109,84,208,19,26,244,343,Florida_A&M
210,3,7,2,11,0,2,5,20,156,105,99,165,14,22,269,292,North_Florida
47,2,7,2,14,0,0,4,21,167,124,113,184,21,22,301,330,Chicago_St
204,2,11,1,13,1,0,4,24,120,92,67,182,10,14,197,288,Nicholls_St
318,3,10,1,12,0,1,4,23,147,98,84,176,22,20,253,294,ULM
330,3,9,1,14,0,1,4,24,149,113,101,184,19,25,269,322,Utah_Valley
72,3,10,1,15,0,0,4,25,145,98,96,143,12,16,253,257,Detroit
44,3,10,1,14,0,1,4,25,146,94,98,146,21,25,265,265,Charleston_So
322,3,9,1,14,0,1,4,24,171,100,112,179,18,18,301,297,UNC_Wilmington
29,1,12,2,14,0,2,3,28,157,134,105,164,22,24,284,322,Bradley
249,2,8,1,17,0,2,3,27,162,99,98,204,16,23,276,326,S_Carolina_St
328,1,12,2,13,0,1,3,26,162,106,89,168,21,26,272,300,Utah_St
309,1,11,1,16,0,0,2,27,181,90,106,199,22,27,309,316,TX_Southern
184,1,10,1,15,0,2,2,27,148,99,89,211,20,16,257,326,MS_Valley_St
65,1,13,1,12,0,1,2,26,184,86,155,130,19,13,358,229,Dartmouth
192,1,14,0,15,0,0,1,29,135,115,108,189,9,17,252,321,Navy
144,1,9,0,12,0,3,1,24,148,89,100,160,16,19,264,268,Lindenwood
109,0,7,0,17,0,2,0,26,131,117,96,191,5,9,232,317,Hartford
284,0,12,0,17,0,1,0,30,135,102,103,167,16,18,254,287,St_Peter's
