TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
119,3,8,2,14,0,1,5,23,117,94,75,146,21,25,213,265,Idaho_St
13,3,7,2,17,0,0,5,24,167,81,106,210,34,27,307,318,Ark_Pine_Bluff
123,3,9,1,11,1,4,5,24,146,53,80,142,49,37,275,232,Incarnate_Word
271,1,11,1,14,3,1,5,26,196,98,97,185,34,36,327,319,Southern_Miss
206,3,7,2,12,0,2,5,21,164,78,87,188,22,20,273,286,North_Alabama
85,3,9,2,11,0,4,5,24,155,87,88,142,28,46,271,275,Evansville
349,3,10,1,14,0,3,4,27,151,92,115,163,36,37,302,292,William_&_Mary
86,3,6,1,16,0,0,4,22,133,103,100,165,15,18,248,286,F_Dickinson
195,4,9,0,16,0,0,4,25,153,83,99,147,32,31,284,261,NE_Omaha
208,2,11,1,13,1,1,4,25,137,107,88,184,19,23,244,314,North_Dakota
346,3,9,1,13,0,3,4,25,137,102,94,156,18,29,249,287,WI_Green_Bay
225,3,13,0,12,0,3,3,28,214,94,91,131,47,41,352,266,Oregon_St
78,2,9,1,16,0,1,3,26,119,112,90,185,23,40,232,337,E_Illinois
156,2,9,1,14,0,0,3,23,122,92,86,153,15,15,223,260,Maine
57,2,10,1,12,0,0,3,22,113,96,82,166,14,18,209,280,Columbia
44,1,11,1,13,1,1,3,25,148,97,83,192,23,32,254,321,Charleston_So
183,0,11,2,15,0,0,2,26,132,85,85,210,26,27,243,322,MS_Valley_St
129,0,11,1,13,0,2,1,26,135,111,86,190,19,32,240,333,IUPUI
141,0,9,0,18,0,0,0,27,147,112,76,195,30,27,253,334,Lamar
70,0,10,0,13,0,2,0,25,101,56,85,132,30,23,216,211,Delaware_St
