TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
220,3,11,2,12,0,0,5,23,154,118,98,173,37,33,289,324,Ohio
114,5,10,0,12,0,3,5,25,278,105,107,190,54,47,439,342,Houston
82,2,9,3,12,0,1,5,22,122,88,97,142,30,23,249,253,East_Texas_A&M
328,3,10,1,14,0,3,4,27,183,111,106,173,33,28,322,312,Utah_St
361,2,11,2,12,0,0,4,23,155,97,103,157,23,22,281,276,Yale
235,3,11,1,12,0,1,4,24,127,90,87,152,27,23,241,265,Portland_St
124,1,11,3,16,0,1,4,28,178,106,108,195,25,35,311,336,Indiana_St
6,3,7,1,15,0,2,4,24,153,90,99,189,33,37,285,316,Alabama_St
270,2,8,2,14,0,2,4,24,165,107,103,192,30,34,298,333,South_Alabama
115,4,9,0,14,0,0,4,23,124,96,86,143,32,23,242,262,Houston_Chr
329,2,11,1,13,1,1,4,25,143,98,77,164,28,31,248,293,Utah_Tech
213,2,10,1,14,0,1,3,25,154,123,109,202,24,21,287,346,Northeastern
211,3,10,0,16,0,0,3,26,162,114,102,197,27,27,291,338,North_Florida
63,1,12,2,13,0,0,3,25,111,120,91,159,16,19,218,298,CS_Northridge
252,1,12,2,13,0,1,3,26,139,100,88,179,21,30,248,309,S_Illinois
264,1,10,1,14,1,2,3,26,129,122,95,167,23,25,247,314,Seattle
156,1,12,2,11,0,2,3,25,153,112,94,184,12,19,259,315,MA_Lowell
61,1,13,1,15,0,0,2,28,139,120,110,162,20,25,269,307,CS_Bakersfield
250,2,11,0,15,0,3,2,29,129,131,117,195,31,34,277,360,S_Carolina_St
79,1,13,1,13,0,1,2,27,164,116,131,158,28,29,323,303,E_Michigan
320,0,12,1,14,1,1,2,27,102,111,82,180,18,27,202,318,UNC_Asheville
204,1,11,1,14,0,0,2,25,151,100,93,164,22,20,266,284,Niagara
8,1,13,0,14,0,2,1,29,151,115,123,157,17,17,291,289,American_Univ
13,1,9,0,16,0,0,1,25,128,84,81,190,18,32,227,306,Ark_Pine_Bluff
69,1,9,0,14,0,1,1,24,101,106,77,139,22,38,200,283,Delaware_St
